source	interaction_type	target	status
RNPC3	bn	XRCC5	non_indicated
LATS2	bn	TIPARP	non_indicated
LATS2	bn	ZNF697	non_indicated
ASPHD2	bn	ATF3	non_indicated
ASPHD2	bn	IL15RA	non_indicated
IKZF3	bn	PIGL	non_indicated
PDIA3	bn	ADRB1	non_indicated
NHLRC3	bn	ZNF330	non_indicated
YDJC	bn	ENTPD6	non_indicated
ZNF614	bn	EIF4E	non_indicated
ANKRD40	bn	PHACTR4	non_indicated
CUX1	bn	ZFP106	non_indicated
CUX1	bn	NMNAT1	non_indicated
CUX1	bn	MYRIP	non_indicated
LOC100131564	bn	MUC20	non_indicated
USP36	bn	SPOCK2	non_indicated
USP36	bn	TMEM143	non_indicated
ZNF800	bn	EEA1	non_indicated
ZNF800	bn	SMC3	non_indicated
ZNF800	bn	DHX36	non_indicated
ZNF800	bn	RIF1	non_indicated
ZNF800	bn	LOC100134445	non_indicated
ZNF800	bn	MGC42157	non_indicated
STARD9	bn	INTS7	non_indicated
STARD9	bn	ANKRD20A11P	non_indicated
CYP2R1	bn	NDUFAF5	non_indicated
ZBTB34	bn	HMGCR	non_indicated
ZBTB34	bn	TOPORS	non_indicated
ZBTB34	bn	PELI2	non_indicated
TMCC1	bn	NOV	non_indicated
TMCC1	bn	CLCN4	non_indicated
TMCC1	bn	FAM174A	non_indicated
TMCC1	bn	EPHB1	non_indicated
MRPS26	bn	MRP63	non_indicated
C6orf228	bn	PPP3CB	non_indicated
C6orf228	bn	BTBD1	non_indicated
C6orf228	bn	NKIRAS1	non_indicated
C10orf46	bn	IL6R	non_indicated
C10orf46	bn	APBB1IP	non_indicated
QSOX2	bn	SIK1	non_indicated
C12orf35	bn	GCM1	non_indicated
C12orf35	bn	ZNF117	non_indicated
CCDC111	bn	MLF1IP	non_indicated
C14orf126	bn	SNAPC1	non_indicated
ZBTB26	bn	FAM73A	non_indicated
BACH2	bn	NT5E	non_indicated
ELOVL7	bn	ZNF185	non_indicated
CPNE5	bn	PPP1R14A	non_indicated
AFF3	bn	PTPRK	non_indicated
AFF3	bn	KMO	non_indicated
AFF3	bn	CCR6	non_indicated
AFF3	bn	TSPAN13	non_indicated
AFF3	bn	STAP1	non_indicated
AFF3	bn	QSOX2	non_indicated
AFF3	bn	BACH2	non_indicated
AFF3	bn	EBF1	non_indicated
AFF3	bn	STRBP	non_indicated
SFMBT2	bn	LOC285957	non_indicated
RLTPR	bn	SLC25A45	non_indicated
RLTPR	bn	DGKA	non_indicated
RLTPR	bn	LTB	non_indicated
RLTPR	bn	CLIP3	non_indicated
RLTPR	bn	LOC728743	non_indicated
RLTPR	bn	GOLGA7B	non_indicated
MAP1LC3A	bn	LIPC	non_indicated
CCDC88C	bn	ANKRD36C	non_indicated
CCDC88C	bn	FAM178A	non_indicated
CCDC88C	bn	TNRC6C	non_indicated
LOC100132815	bn	NUDT6	non_indicated
TSPAN2	bn	TSHB	non_indicated
KREMEN1	bn	LOC100127983	non_indicated
LRP10	bn	MAN2A2	non_indicated
LRP10	bn	STGC3	non_indicated
CACUL1	bn	MAP3K5	non_indicated
CACUL1	bn	SP1	non_indicated
CACUL1	bn	CUX1	non_indicated
CACUL1	bn	C10orf46	non_indicated
CACUL1	bn	RAB11FIP1	non_indicated
KLF12	bn	MRFAP1L1	non_indicated
KLF12	bn	CLIC5	non_indicated
KLF12	bn	KANSL2	non_indicated
KLF12	bn	SBDS	non_indicated
KLF12	bn	CHIC1	non_indicated
KLF12	bn	PSMA5	non_indicated
FGL2	bn	DUSP6	non_indicated
FGL2	bn	DMXL2	non_indicated
FGL2	bn	1-Mar	non_indicated
RNFT1	bn	SLK	non_indicated
RNFT1	bn	FAM149B1	non_indicated
FAM200B	bn	XRCC4	non_indicated
SYNJ2BP	bn	NUFIP1	non_indicated
PLXDC2	bn	CSF2RA	non_indicated
SREK1IP1	bn	CHORDC1	non_indicated
SREK1IP1	bn	ANKIB1	non_indicated
ZNF689	bn	ZNF174	non_indicated
IKBIP	bn	PIGX	non_indicated
TSPAN18	bn	CD40LG	non_indicated
YOD1	bn	RNF182	non_indicated
ADSS	bn	SLC25A13	non_indicated
KLHL36	bn	TRIB2	non_indicated
KLHL36	bn	FBXO21	non_indicated
KLHL36	bn	KAT6B	non_indicated
KLHL36	bn	AHCYL2	non_indicated
KLHL36	bn	CHAMP1	non_indicated
KLHL36	bn	ZNF529	non_indicated
PRR24	bn	ARSA	non_indicated
PRR24	bn	SZT2	non_indicated
DTX1	bn	TGIF2	non_indicated
TMC8	bn	PCED1A	non_indicated
TMC8	bn	PSMG4	non_indicated
LOC100507015	bn	DNAJC3-AS1	non_indicated
RILP	bn	RXRA	non_indicated
RILP	bn	CHP1	non_indicated
RILP	bn	LOC100507448	non_indicated
EARS2	bn	CXCR7	non_indicated
C16orf13	bn	NAT6	non_indicated
TMEM200B	bn	RPIA	non_indicated
ANO9	bn	ENO3	non_indicated
ANO9	bn	KRTCAP3	non_indicated
LOC100653132	bn	EGR1	non_indicated
TAPT1	bn	RALGPS2	non_indicated
LOC283508	bn	KIAA0564	non_indicated
LOC283508	bn	HS3ST3B1	non_indicated
TNFAIP8L1	bn	H1FX	non_indicated
GABPA	bn	PRPF40A	non_indicated
GABPA	bn	PPP6R3	non_indicated
RSBN1L-AS1	bn	KBTBD2	non_indicated
ALPK1	bn	DNAH17	non_indicated
ALPK1	bn	BAZ1A	non_indicated
CD274	bn	P2RY14	non_indicated
CD274	bn	SCARF1	non_indicated
CD274	bn	TIFA	non_indicated
HACE1	bn	GEMIN2	non_indicated
HACE1	bn	BAG4	non_indicated
CTTN	bn	GP1BA	non_indicated
CTTN	bn	MPL	non_indicated
CTTN	bn	GUCY1B3	non_indicated
CTTN	bn	MAX	non_indicated
CTTN	bn	SLC24A3	non_indicated
DDX26B	bn	PARP11	non_indicated
DDX26B	bn	KLHL29	non_indicated
LOC647859	bn	OCLN	non_indicated
TXLNG	bn	NR2C1	non_indicated
TXLNG	bn	GTPBP4	non_indicated
TXLNG	bn	ANKRD5	non_indicated
TXLNG	bn	RTTN	non_indicated
TXLNG	bn	CEP85	non_indicated
GLCCI1	bn	SMURF2	non_indicated
GNA13	bn	PPP6C	non_indicated
TMEM229B	bn	RARRES3	non_indicated
TMEM229B	bn	SPSB1	non_indicated
TMEM229B	bn	S1PR2	non_indicated
1-Sep	bn	DTX3	non_indicated
FAM27E3	bn	LOC100240734	non_indicated
EXOC8	bn	ATP7A	non_indicated
TMEM170A	bn	DENND4C	non_indicated
TMEM170A	bn	SOS1	RASopathy_gene
TARSL2	bn	ADAM22	non_indicated
HKDC1	bn	FAM153B	non_indicated
PAQR8	bn	SFXN2	non_indicated
PAQR8	bn	LOC100506453	non_indicated
THAP5	bn	C14orf129	non_indicated
FBXL16	bn	WDR86	non_indicated
EBF1	bn	FCRLA	non_indicated
EBF1	bn	ANGPTL1	non_indicated
ZNF227	bn	RBBP9	non_indicated
EXOSC6	bn	NANOG	non_indicated
UBXN11	bn	LOC100507520	non_indicated
PDCD5	bn	LOC221272	non_indicated
MYO5A	bn	ZNF586	non_indicated
MYO5A	bn	SNRK	non_indicated
MYO5A	bn	MIB1	non_indicated
MYO5A	bn	MAPK8	non_indicated
LIG4	bn	FAM18B1	non_indicated
CSNK1G3	bn	CCP110	non_indicated
CSNK1G3	bn	IL6ST	non_indicated
CSNK1G3	bn	PUS7L	non_indicated
CSNK1G3	bn	SLAIN2	non_indicated
CSNK1G3	bn	RBM18	non_indicated
CSNK1G3	bn	NAPG	non_indicated
CSNK1G3	bn	KLHL28	non_indicated
GPR27	bn	NRBF2	non_indicated
GPR27	bn	KIF13A	non_indicated
MED30	bn	STX6	non_indicated
ITPRIPL2	bn	MYOF	non_indicated
ITPRIPL2	bn	CYBB	non_indicated
ITPRIPL2	bn	GCH1	non_indicated
ITPRIPL2	bn	CD1D	non_indicated
ITPRIPL2	bn	TNS3	non_indicated
ITPRIPL2	bn	SCARB2	non_indicated
ITPRIPL2	bn	PAK1	non_indicated
ZFP62	bn	OXCT1	non_indicated
ZFP62	bn	COA5	non_indicated
ZFP62	bn	STAMBPL1	non_indicated
ZFP62	bn	TUBD1	non_indicated
ZFP62	bn	ZNF439	non_indicated
METAP1D	bn	MATN1-AS1	non_indicated
METAP1D	bn	LOC100507153	non_indicated
ZNF558	bn	EHBP1	non_indicated
ZNF558	bn	NOL11	non_indicated
MBD6	bn	ABCC2	non_indicated
MBD6	bn	SAP30L	non_indicated
MBD6	bn	LOXHD1	non_indicated
TMEM161B	bn	OTUD4	non_indicated
TMEM161B	bn	BMPR2	non_indicated
TMEM161B	bn	PHF6	non_indicated
TRABD2A	bn	C14orf64	non_indicated
TRABD2A	bn	VIPR1	non_indicated
TRABD2A	bn	EPHX2	non_indicated
TRABD2A	bn	CAND2	non_indicated
TRABD2A	bn	FAM134B	non_indicated
TRABD2A	bn	HAPLN3	non_indicated
TRABD2A	bn	HKDC1	non_indicated
TRABD2A	bn	PAQR8	non_indicated
CHM	bn	UFL1	non_indicated
CHM	bn	PAQR3	non_indicated
CHM	bn	AP1S2	non_indicated
POLR3A	bn	UQCC	non_indicated
TXNDC15	bn	C2orf15	non_indicated
TAF15	bn	ATP6V1H	non_indicated
TAF15	bn	TTBK2	non_indicated
TAF15	bn	GTF2A2	non_indicated
LOC441124	bn	LOC100132062	non_indicated
FLJ39051	bn	ZAK	non_indicated
FLJ39051	bn	SOCS3	non_indicated
LIN7A	bn	WDR37	non_indicated
EIF2C4	bn	CYP4F3	non_indicated
EIF2C4	bn	DPY19L3	non_indicated
EIF2C4	bn	LOC285147	non_indicated
OSBPL7	bn	ARHGAP33	non_indicated
OSBPL7	bn	FOXH1	non_indicated
OSBPL7	bn	ZNF419	non_indicated
PHACTR2	bn	CORO2A	non_indicated
FGD4	bn	ADAM19	non_indicated
FGD4	bn	FPR2	non_indicated
FGD4	bn	MEGF9	non_indicated
FGD4	bn	SNX27	non_indicated
FGD4	bn	BEND7	non_indicated
GPR157	bn	LOC100505783	non_indicated
RBM4	bn	L3MBTL1	non_indicated
RBM4	bn	DFNB59	non_indicated
RBM4	bn	ZADH2	non_indicated
ZNF322	bn	RBM27	non_indicated
ZNF322	bn	RBM12B	non_indicated
SEPSECS	bn	RBM26	non_indicated
AASDH	bn	C17orf75	non_indicated
LOC100507303	bn	LOC284440	non_indicated
UTP15	bn	MUT	non_indicated
BCL9L	bn	ZNF783	non_indicated
GIMAP7	bn	LYRM2	non_indicated
PHF14	bn	LOC100129884	non_indicated
ZNF550	bn	CCDC91	non_indicated
ZNF550	bn	TMTC4	non_indicated
ZNF550	bn	SCAI	non_indicated
ZNF550	bn	ZNF879	non_indicated
ZNF550	bn	ZNF780B	non_indicated
DCAF16	bn	ANKRD20A1	non_indicated
DCAF16	bn	ATF7IP2	non_indicated
RASGRF2	bn	C17orf69	non_indicated
RASGRF2	bn	CHRM3-AS2	non_indicated
RASGRF2	bn	SPON1	non_indicated
RASGRF2	bn	ESYT2	non_indicated
RASGRF2	bn	HSBP1L1	non_indicated
RASGRF2	bn	ZNF540	non_indicated
EIF2C1	bn	EIF2C3	non_indicated
CCDC66	bn	TRMT11	non_indicated
MYH11	bn	UPF1	non_indicated
MYH11	bn	ATG2A	non_indicated
MYH11	bn	KCNK7	non_indicated
MYH11	bn	TPPP	non_indicated
MYH11	bn	ZDHHC18	non_indicated
ZNF498	bn	FURIN	non_indicated
DDX60L	bn	DRAM1	non_indicated
RNF144B	bn	NPL	non_indicated
RNF144B	bn	DIP2B	non_indicated
ZNF207	bn	LOC100505971	non_indicated
SCAI	bn	HBS1L	non_indicated
SCAI	bn	CNST	non_indicated
SCAI	bn	DDX26B	non_indicated
S1PR3	bn	C9orf47	non_indicated
S1PR3	bn	LOC100507642	non_indicated
RGCC	bn	LOC643837	non_indicated
TKT	bn	PSD4	non_indicated
PPP1CB	bn	LOC647979	non_indicated
ZNF526	bn	RNF26	non_indicated
TICAM2	bn	FZD1	non_indicated
N4BP2	bn	ZNF252P	non_indicated
N4BP2	bn	ABHD10	non_indicated
MFSD8	bn	EML4	non_indicated
MFSD8	bn	KDM5C	non_indicated
ING5	bn	KCNMA1	non_indicated
PLK1S1	bn	CLTA	non_indicated
PLK1S1	bn	PLGLB1	non_indicated
PLK1S1	bn	LOC401052	non_indicated
PCED1B	bn	LOC100289019	non_indicated
PCED1B	bn	SCML4	non_indicated
PCED1B	bn	CAD	non_indicated
PCED1B	bn	FHIT	non_indicated
PCED1B	bn	NIPAL3	non_indicated
KLHL28	bn	DNAJB14	non_indicated
KLHL28	bn	RPRD1A	non_indicated
C11orf31	bn	PDCD2	non_indicated
C11orf31	bn	SETMAR	non_indicated
CHIC1	bn	SET	non_indicated
CHIC1	bn	TOMM70A	non_indicated
CHIC1	bn	BUB3	non_indicated
CHIC1	bn	PPAP2A	non_indicated
CHIC1	bn	LRPPRC	non_indicated
CHIC1	bn	MDN1	non_indicated
CHIC1	bn	NARG2	non_indicated
CHIC1	bn	PTPLAD1	non_indicated
CHIC1	bn	AP3M1	non_indicated
CHIC1	bn	MRPL1	non_indicated
CHIC1	bn	KIAA1147	non_indicated
CHIC1	bn	ABI2	non_indicated
CHIC1	bn	XPOT	non_indicated
CHIC1	bn	SLC30A4	non_indicated
CHIC1	bn	PLRG1	non_indicated
CHIC1	bn	ACVR2A	non_indicated
CHIC1	bn	ARHGAP5	non_indicated
CHIC1	bn	TMEM194B	non_indicated
CHIC1	bn	ZXDA	non_indicated
CPNE8	bn	C3orf23	non_indicated
CPNE8	bn	PLA2G4A	non_indicated
LOC128322	bn	TSPYL2	non_indicated
LOC128322	bn	COPS7B	non_indicated
PYROXD2	bn	C14orf56	non_indicated
ZNF302	bn	RBM26	non_indicated
PLIN4	bn	RAPGEFL1	non_indicated
PLIN4	bn	KCNE1L	non_indicated
PLIN4	bn	SLC12A9	non_indicated
PLIN4	bn	EFCAB4A	non_indicated
NAALADL1	bn	CNNM2	non_indicated
BATF2	bn	SERPING1	non_indicated
BATF2	bn	FBXO6	non_indicated
BATF2	bn	IRF1	non_indicated
MORC2-AS1	bn	CEP41	non_indicated
SH3RF3	bn	TANC2	non_indicated
SH3RF3	bn	FAM101B	non_indicated
GABPB2	bn	ZC3H6	non_indicated
ARGLU1	bn	KIAA1468	non_indicated
ARGLU1	bn	FAM133B	non_indicated
ARGLU1	bn	RPS6KB1	non_indicated
PFKFB4	bn	ARSG	non_indicated
PFKFB4	bn	PLOD1	non_indicated
PFKFB4	bn	BEST1	non_indicated
PFKFB4	bn	LRP10	non_indicated
PFKFB4	bn	CABP7	non_indicated
SAMD9	bn	IFIT5	non_indicated
SAMD9	bn	TNFSF10	non_indicated
SAMD9	bn	CHMP5	non_indicated
SAMD9	bn	KIAA1958	non_indicated
ISYNA1	bn	TSEN54	non_indicated
ISYNA1	bn	SSBP4	non_indicated
MIR4720	bn	MTSS1L	non_indicated
ODF2L	bn	LOC285540	non_indicated
HTRA3	bn	GLDN	non_indicated
BASP1	bn	GOLGA7	non_indicated
BASP1	bn	SH3GLB1	non_indicated
BASP1	bn	FCGR2C	non_indicated
BASP1	bn	DAZAP2	non_indicated
BASP1	bn	AKIRIN2-AS1	non_indicated
MS4A1	bn	CLLU1	non_indicated
MS4A1	bn	BANK1	non_indicated
MS4A1	bn	FCRL2	non_indicated
RAB11FIP3	bn	RUNX1-IT1	non_indicated
XAF1	bn	C5orf56	non_indicated
LRG1	bn	RGS3	non_indicated
LRG1	bn	BCL3	non_indicated
LRG1	bn	IL17RA	non_indicated
LRG1	bn	ARID5A	non_indicated
LRG1	bn	SLC16A3	non_indicated
LRG1	bn	SECTM1	non_indicated
LRG1	bn	GPR97	non_indicated
LRG1	bn	DGAT2	non_indicated
LRG1	bn	SHKBP1	non_indicated
LRG1	bn	PLIN4	non_indicated
LRG1	bn	LOC100506113	non_indicated
LOC100506029	bn	TYW5	non_indicated
SOCS7	bn	CD84	non_indicated
FAM116B	bn	UPK3A	non_indicated
FAM116B	bn	SLC39A4	non_indicated
FLJ33630	bn	STRAP	non_indicated
SLC45A3	bn	IL3RA	non_indicated
SLC45A3	bn	FCER1A	non_indicated
FLJ43663	bn	BBIP1	non_indicated
RAB27B	bn	SSX2IP	non_indicated
RAB27B	bn	NCKAP1	non_indicated
ZNF37A	bn	GPR174	non_indicated
HELQ	bn	ALG13	non_indicated
HELQ	bn	UPF3A	non_indicated
HELQ	bn	NOL8	non_indicated
HELQ	bn	CCDC14	non_indicated
HELQ	bn	DHX33	non_indicated
HELQ	bn	AASDH	non_indicated
SGTB	bn	TMEM106B	non_indicated
BCL6	bn	LOC441124	non_indicated
FNIP1	bn	SLC7A11	non_indicated
FNIP1	bn	LOC100507047	non_indicated
ADRBK2	bn	LOC158402	non_indicated
CEP78	bn	USP28	non_indicated
RBPMS2	bn	DTD1	non_indicated
RORC	bn	COLQ	non_indicated
RORC	bn	ADAM12	non_indicated
ARL10	bn	ABI2	non_indicated
STYX	bn	RNF168	non_indicated
STYX	bn	MAML2	non_indicated
STYX	bn	PHAX	non_indicated
SMARCB1	bn	SDC1	non_indicated
SMARCB1	bn	MZB1	non_indicated
SMARCB1	bn	DERL3	non_indicated
LOC100507110	bn	ZNF514	non_indicated
TPT1-AS1	bn	LOC100506992	non_indicated
ADAM1	bn	ANAPC7	non_indicated
ADAM1	bn	MCTS1	non_indicated
NHS	bn	THBD	non_indicated
NHS	bn	GRAMD1C	non_indicated
MIER3	bn	ANP32E	non_indicated
MIER3	bn	SHPRH	non_indicated
ICOSLG	bn	CYBASC3	non_indicated
ICOSLG	bn	ZNF296	non_indicated
CDK13	bn	FAM116A	non_indicated
TRNAU1AP	bn	PCNT	non_indicated
CHD2	bn	TRAPPC6B	non_indicated
CHD2	bn	ZNF207	non_indicated
CHD2	bn	FLJ43663	non_indicated
MCTP2	bn	IL18RAP	non_indicated
MCTP2	bn	FAM228B	non_indicated
IMMP1L	bn	ZNF829	non_indicated
CAMK4	bn	AP3M2	non_indicated
CAMK4	bn	ICOS	non_indicated
CAMK4	bn	TBRG4	non_indicated
CAMK4	bn	METAP1D	non_indicated
CAMK4	bn	RASGRF2	non_indicated
CAMK4	bn	GLT8D1	non_indicated
PAPD5	bn	SLC39A6	non_indicated
PAPD5	bn	DMXL1	non_indicated
PAPD5	bn	PIKFYVE	non_indicated
PAPD5	bn	IKZF5	non_indicated
PAPD5	bn	CSNK1G3	non_indicated
GPR68	bn	LOC339988	non_indicated
GPR68	bn	PDZD4	non_indicated
FAM225A	bn	SLAMF8	non_indicated
CCDC107	bn	FKBP11	non_indicated
CCDC107	bn	FAM176C	non_indicated
CCDC107	bn	PYROXD2	non_indicated
CCDC107	bn	CC2D2A	non_indicated
CCDC107	bn	TTC16	non_indicated
CCDC107	bn	DMPK	non_indicated
C1orf86	bn	HSD17B1	non_indicated
GAB1	bn	NHS	non_indicated
DYNC1H1	bn	MYCBP2	non_indicated
DYNC1H1	bn	KIAA0100	non_indicated
DYNC1H1	bn	ERC1	non_indicated
DYNC1H1	bn	SMARCA2	non_indicated
DYNC1H1	bn	NECAP2	non_indicated
C7orf31	bn	SH3BP4	non_indicated
C7orf31	bn	LOC100653017	non_indicated
SLC14A1	bn	MOSPD1	non_indicated
SLC14A1	bn	ABCG2	non_indicated
ABTB1	bn	FAM100B	non_indicated
ABTB1	bn	STK16	non_indicated
TTC18	bn	LOC100507212	non_indicated
LOC283788	bn	LOC642236	non_indicated
NOM1	bn	TRIT1	non_indicated
DICER1-AS1	bn	MFGE8	non_indicated
DICER1-AS1	bn	LRWD1	non_indicated
DICER1-AS1	bn	CLEC18A	non_indicated
ZC3H12B	bn	PAIP2B	non_indicated
ZC3H12B	bn	LOC100130691	non_indicated
ZC3H12B	bn	LOC100506090	non_indicated
FBLN7	bn	DHRS3	non_indicated
ATG9B	bn	ANKS6	non_indicated
ATG9B	bn	NOS3	non_indicated
NKAPL	bn	LARP1	non_indicated
RIMKLB	bn	ZNF44	non_indicated
RIMKLB	bn	ZNF606	non_indicated
PARP10	bn	NCAPH2	non_indicated
FAM212B	bn	NLRP6	non_indicated
FAM212B	bn	MED25	non_indicated
FAM212B	bn	NHSL2	non_indicated
FAM212B	bn	NUP98	non_indicated
FAM212B	bn	ITPK1	non_indicated
FAM212B	bn	PLXNA2	non_indicated
FAM212B	bn	DHX34	non_indicated
FAM212B	bn	KAT8	non_indicated
FAM212B	bn	KRT23	non_indicated
FAM212B	bn	RTDR1	non_indicated
FAM212B	bn	CCDC19	non_indicated
FAM212B	bn	GPR77	non_indicated
FAM212B	bn	LOC100505519	non_indicated
FAM212B	bn	SLC45A4	non_indicated
FAM212B	bn	MYH11	non_indicated
FAM212B	bn	ASPRV1	non_indicated
FAM212B	bn	LOC100506546	non_indicated
1-Mar	bn	SLFN12	non_indicated
1-Mar	bn	NCEH1	non_indicated
PIK3R2	bn	DDB1	non_indicated
PIK3R2	bn	EIF3B	non_indicated
PITPNC1	bn	GDAP1	non_indicated
FBXW7	bn	ACBD5	non_indicated
NRD1	bn	TMEM59	non_indicated
LOC100131607	bn	PET100	non_indicated
IFIT3	bn	TIMM10	non_indicated
IFIT3	bn	IFIT2	non_indicated
TMEM88	bn	DBN1	non_indicated
TMEM88	bn	ALPK3	non_indicated
ANKHD1	bn	N4BP2L2	non_indicated
ANKHD1	bn	C14orf118	non_indicated
ANKHD1	bn	RUSC1-AS1	non_indicated
ANKHD1	bn	LOC100130429	non_indicated
GALK1	bn	SPATA2L	non_indicated
GALK1	bn	POLDIP3	non_indicated
GALK1	bn	SEMA6B	non_indicated
MBNL3	bn	RNF11	non_indicated
MBNL3	bn	RMND5A	non_indicated
MBNL3	bn	C9orf78	non_indicated
MBNL3	bn	NSUN3	non_indicated
STRBP	bn	PIK3C2B	non_indicated
STRBP	bn	SLC9A7	non_indicated
STRBP	bn	RAB30	non_indicated
PGM2L1	bn	C9orf40	non_indicated
TLR8	bn	VNN2	non_indicated
LRRK2	bn	SSFA2	non_indicated
LOC100652912	bn	CYTH2	non_indicated
LOC100652912	bn	FAM13A-AS1	non_indicated
LOC100652912	bn	LOC100289061	non_indicated
LOC100652912	bn	COL9A2	non_indicated
LOC100652912	bn	ATHL1	non_indicated
LOC100652912	bn	ABCA7	non_indicated
LOC100652912	bn	KIAA1683	non_indicated
LOC100652912	bn	DICER1-AS1	non_indicated
LOC100652912	bn	RCN3	non_indicated
FOLR2	bn	ZG16B	non_indicated
GBP5	bn	APOL6	non_indicated
GBP5	bn	OBFC1	non_indicated
GBP5	bn	ETV7	non_indicated
GBP5	bn	PARP14	non_indicated
GBP5	bn	GBP4	non_indicated
LOC100505702	bn	LOC100508047	non_indicated
LINC00621	bn	ACADM	non_indicated
LINC00621	bn	LRRC40	non_indicated
LINC00621	bn	DRAM2	non_indicated
LINC00621	bn	SREK1IP1	non_indicated
LOC100129550	bn	ABCC5	non_indicated
ZNF738	bn	CXorf24	non_indicated
ZNF606	bn	LOC644656	non_indicated
ZNF606	bn	ENDOV	non_indicated
GRAP	bn	DDR1	non_indicated
GRAP	bn	METTL1	non_indicated
GRAP	bn	TMEM134	non_indicated
GRAP	bn	FAM159A	non_indicated
LOC283174	bn	IL2RA	non_indicated
TMEM86B	bn	PCSK1N	non_indicated
TMEM86B	bn	DENND1A	non_indicated
C17orf109	bn	CYB5R3	non_indicated
C17orf109	bn	HMBS	non_indicated
C17orf109	bn	RGS10	non_indicated
C17orf109	bn	RGS6	non_indicated
C17orf109	bn	KLC3	non_indicated
ZNF438	bn	LOXL1	non_indicated
ZNF438	bn	LOC100509323	non_indicated
ZNF438	bn	SERPINB8	non_indicated
ZNF438	bn	JAK3	non_indicated
ZNF438	bn	RAB20	non_indicated
ZNF438	bn	ERI1	non_indicated
ZNF438	bn	KREMEN1	non_indicated
ZNF438	bn	EFCAB2	non_indicated
KRIT1	bn	TRAPPC11	non_indicated
KRIT1	bn	ZRANB3	non_indicated
TIGD3	bn	LOC729083	non_indicated
TIGD3	bn	AMPD2	non_indicated
TIGD3	bn	ASF1B	non_indicated
TIGD3	bn	C2orf55	non_indicated
TIGD3	bn	MBD1	non_indicated
TIGD3	bn	CABIN1	non_indicated
KANSL1-AS1	bn	LOC644172	non_indicated
KCTD21	bn	STAU2	non_indicated
KIAA1731	bn	SNRNP48	non_indicated
KIAA1731	bn	LOC389765	non_indicated
RAB43	bn	LOC731424	non_indicated
ZNFX1-AS1	bn	LOC285847	non_indicated
ZNFX1-AS1	bn	HCG27	non_indicated
ZNFX1-AS1	bn	LOC100506328	non_indicated
ZNFX1-AS1	bn	CSF2RA	non_indicated
ZNFX1-AS1	bn	CHD7	non_indicated
ZNFX1-AS1	bn	H2AFY	non_indicated
RAP1GDS1	bn	DNAL1	non_indicated
SEC63	bn	CUL2	non_indicated
SEC63	bn	MAPKAPK5	non_indicated
SEC63	bn	EIF2AK3	non_indicated
SEC63	bn	PID1	non_indicated
GPR114	bn	PIK3R3	non_indicated
SVIP	bn	TRAT1	non_indicated
MEI1	bn	KIF22	non_indicated
MEI1	bn	TIGIT	non_indicated
MEI1	bn	LIN7B	non_indicated
UBR3	bn	EFHA1	non_indicated
UBR3	bn	PIAS1	non_indicated
OSGEPL1	bn	ZC3H12D	non_indicated
OSGEPL1	bn	MCM8	non_indicated
SAMD9L	bn	IFIT3	non_indicated
SAMD9L	bn	TRAFD1	non_indicated
SAMD9L	bn	DOCK4	non_indicated
LOC220729	bn	LOC440993	non_indicated
RAPGEF6	bn	SUZ12	non_indicated
RAPGEF6	bn	ZNF295	non_indicated
USP53	bn	ZC3H11A	non_indicated
PAK1	bn	MPEG1	non_indicated
PLGLB1	bn	PLGLA	non_indicated
OSM	bn	RAB32	non_indicated
OSM	bn	G0S2	non_indicated
OSM	bn	LILRA5	non_indicated
OSM	bn	SLC2A14	non_indicated
DOCK5	bn	ARNTL	non_indicated
DOCK5	bn	GLIPR1	non_indicated
LOC283663	bn	LOC401312	non_indicated
LOC283663	bn	KCNG1	non_indicated
LOC283663	bn	PPAPDC1B	non_indicated
RUSC1-AS1	bn	TBC1D2B	non_indicated
RUSC1-AS1	bn	SPG7	non_indicated
AP1S2	bn	AHR	non_indicated
TBRG1	bn	MED6	non_indicated
NFAM1	bn	NADK	non_indicated
RRN3	bn	FABP3	non_indicated
RRN3	bn	DNAJC27	non_indicated
C5orf56	bn	NUB1	non_indicated
C5orf56	bn	GVINP1	non_indicated
C5orf56	bn	SP140	non_indicated
S1PR5	bn	PRR5L	non_indicated
S1PR5	bn	LAIR2	non_indicated
S1PR5	bn	KLRD1	non_indicated
S1PR5	bn	GPR56	non_indicated
S1PR5	bn	PPP2R2B	non_indicated
S1PR5	bn	PTGDR	non_indicated
S1PR5	bn	TARP	non_indicated
S1PR5	bn	TTC38	non_indicated
S1PR5	bn	PLEKHF1	non_indicated
S1PR5	bn	TBX21	non_indicated
S1PR5	bn	EOMES	non_indicated
S1PR5	bn	LOC100505501	non_indicated
S1PR5	bn	ITPRIPL1	non_indicated
CD5	bn	SORBS3	non_indicated
SLC20A1	bn	LOC100507539	non_indicated
MALSU1	bn	PSMB1	non_indicated
ATP5E	bn	PGRMC1	non_indicated
ATP5E	bn	DAB2	non_indicated
ATP5E	bn	IGF2BP3	non_indicated
ATP5E	bn	EGF	non_indicated
ATP5E	bn	PROS1	non_indicated
ATP5E	bn	MAP1B	non_indicated
ATP5E	bn	APP	non_indicated
ATP5E	bn	NLK	non_indicated
ATP5E	bn	C1orf198	non_indicated
ATP5E	bn	MYLK	non_indicated
ATP5E	bn	SH3BGRL2	non_indicated
ATP5E	bn	ELOVL7	non_indicated
ATP5E	bn	FRMD3	non_indicated
ATP5E	bn	TUBB1	non_indicated
RASGEF1A	bn	PTGFRN	non_indicated
