source	interaction_type	target	status
FAM87A	BN	FAM87B	non_indicated
hCT1768661.1	BN	FABP5	non_indicated
hCT1768661.1	BN	hCT23399.2	non_indicated
XM_104054	BN	NM_006394	non_indicated
TBX18	BN	CHMP4C	non_indicated
SLC30A6	BN	ENST00000356407	non_indicated
HSS00183722	BN	HSS00055158	non_indicated
HSS00183722	BN	HSS00146756	non_indicated
HSS00183722	BN	HSS00023267	non_indicated
hCT1805937.2	BN	HSPE1	non_indicated
hCT1805937.2	BN	ENST00000298543	non_indicated
hCT1805937.2	BN	HSS00061243	non_indicated
AK094685	BN	CHL1	non_indicated
hCT1954034	BN	hCT31701.2	non_indicated
XM_065453	BN	ENST00000299675	non_indicated
XM_065453	BN	hCT1831767.2	non_indicated
BC015721	BN	C14orf109	non_indicated
hCT2332577	BN	LAMA1	non_indicated
hCT2332577	BN	PSAT1	non_indicated
hCT2332577	BN	hCT2317962	non_indicated
HSS00138245	BN	CCT6B	non_indicated
HSS00138245	BN	CXorf48	non_indicated
HSS00138245	BN	ZNF226	non_indicated
HSS00138245	BN	TUSC5	non_indicated
HSS00138245	BN	AF218021	non_indicated
HSS00138245	BN	HSS00334772	non_indicated
HSS00048911	BN	AL832615	non_indicated
AF400502	BN	Contig40015_RC	non_indicated
AF400502	BN	AL162042	non_indicated
AF400502	BN	GLB1L3	non_indicated
AF400502	BN	HSS00371094	non_indicated
AK055271	BN	TMEM16E	non_indicated
AK055271	BN	AK098543	non_indicated
HSS00082803	BN	Contig15167_RC	non_indicated
HSS00082803	BN	AB051442	non_indicated
BC040181	BN	Contig35138_RC	non_indicated
HSS00217042	BN	AK090912	non_indicated
C14orf125	BN	PTPN13	non_indicated
C14orf125	BN	ITGB8	non_indicated
C14orf125	BN	BTBD14A	non_indicated
C14orf125	BN	LRIG3	non_indicated
HSS00181268	BN	Contig48954_RC	non_indicated
HSS00181268	BN	Contig8660_RC	non_indicated
HSS00181268	BN	PEX11G	non_indicated
HSS00181268	BN	DHFRL1	non_indicated
HSS00181268	BN	AGA	non_indicated
HSS00181268	BN	NM_024592	non_indicated
HSS00181268	BN	hCT1771447.1	non_indicated
HSS00181268	BN	BC005066	non_indicated
hCT18627.2	BN	KDELR2	non_indicated
hCT18627.2	BN	ACTG1	non_indicated
hCT18627.2	BN	ENST00000295003	non_indicated
hCT18627.2	BN	ENST00000300165	non_indicated
hCT18627.2	BN	ENST00000236678	non_indicated
hCT18627.2	BN	hCT2255778	non_indicated
BC009533	BN	PCDH19	non_indicated
BC009533	BN	NNAT	non_indicated
hCT2334960	BN	HSS00136728	non_indicated
hCT1654206.2	BN	XM_166897	non_indicated
AK024962	BN	BPGM	non_indicated
AK024962	BN	CCDC40	non_indicated
AL133568	BN	hCT1970806.1	non_indicated
hCT1832239.2	BN	ADFP	non_indicated
hCT1832239.2	BN	ANGPTL4	non_indicated
XM_210231	BN	CHEK1	non_indicated
XM_210231	BN	GCLM	non_indicated
XM_210231	BN	SIAE	non_indicated
XM_210231	BN	XM_172410	non_indicated
AK098797	BN	U52827	non_indicated
AK098797	BN	AL157455	non_indicated
AK098797	BN	AF075003	non_indicated
AK098797	BN	AK096580	non_indicated
AK098797	BN	BX105660	non_indicated
hCT1957935.1	BN	AF147351	non_indicated
hCT1970937.1	BN	DOK3	non_indicated
HSS00104556	BN	SPECC1	non_indicated
HSS00104556	BN	HSS00137371	non_indicated
HSS00104556	BN	XM_212067	non_indicated
HSS00327785	BN	MERTK	non_indicated
HSS00327785	BN	NM_207390	non_indicated
HSS00040851	BN	MEG8	non_indicated
PARP8	BN	LRRC40	non_indicated
PARP8	BN	CCDC65	non_indicated
AK092825	BN	HIVEP3	non_indicated
AK092825	BN	AF289562	non_indicated
AK092825	BN	MSH4	non_indicated
AK092825	BN	TMEM39A	non_indicated
ZNF451	BN	PLD2	non_indicated
ZNF451	BN	hCT2266787	non_indicated
AK055445	BN	TACSTD1	non_indicated
PYCR2	BN	NM_152714	non_indicated
HSS00138605	BN	Contig30343_RC	non_indicated
HSS00138605	BN	AK057810	non_indicated
HSS00138605	BN	C5orf22	non_indicated
HSS00138605	BN	AF086387	non_indicated
METT5D1	BN	PFKFB2	non_indicated
XM_172255	BN	C11orf76	non_indicated
AK022236	BN	CYBRD1	non_indicated
XM_172531	BN	SAMD10	non_indicated
XM_172531	BN	ITGA2	non_indicated
XM_172531	BN	IMPDH2	non_indicated
hCT9444.1	BN	C14orf111	non_indicated
AK024321	BN	AK022370	non_indicated
hCT1646386.3	BN	C19orf18	non_indicated
hCT2324063	BN	HIST3H2BB	non_indicated
hCT2324063	BN	hCT32199.2	non_indicated
hCT2324063	BN	hCT15833.2	non_indicated
hCT6710.3	BN	hCT11784.3	non_indicated
hCT6710.3	BN	hCT2336113	non_indicated
HSS00099608	BN	THRA	non_indicated
HSS00099608	BN	XM_066522	non_indicated
HSS00099608	BN	hCT1954345.1	non_indicated
BC008052	BN	Contig28164_RC	non_indicated
BC008052	BN	Contig45279_RC	non_indicated
BC008052	BN	EXOC8	non_indicated
BC008052	BN	HSS00051650	non_indicated
BC008052	BN	AK093652	non_indicated
ZNF295	BN	SLC6A6	non_indicated
ZNF295	BN	HSS00138924	non_indicated
HSS00146756	BN	Contig15746_RC	non_indicated
hCT1971360	BN	hCT1825787.2	non_indicated
HSS00213762	BN	XM_066760	non_indicated
AK091667	BN	NHLRC1	non_indicated
AK091667	BN	LPA	non_indicated
AK054978	BN	KIAA1751	non_indicated
GRIP1	BN	TYRP1	non_indicated
GRIP1	BN	AF075087	non_indicated
hCT1642704.2	BN	RQCD1	non_indicated
hCT1642704.2	BN	ENST00000296926	non_indicated
hCT1642704.2	BN	CCNC	non_indicated
hCT1642704.2	BN	RRAGB	non_indicated
hCT1642704.2	BN	GTF2H3	non_indicated
hCT1642704.2	BN	LMBR1	non_indicated
BC036244	BN	Contig27082_RC	non_indicated
HSS00178988	BN	XM_210492	non_indicated
HSS00178988	BN	AF052090	non_indicated
HSS00178988	BN	HSS00046340	non_indicated
HSS00178988	BN	CXorf25	non_indicated
hCT28758.2	BN	CDC14A	non_indicated
hCT28758.2	BN	NEBL	non_indicated
hCT28758.2	BN	GPR125	non_indicated
hCT28758.2	BN	GJA1	non_indicated
hCT28758.2	BN	DIAPH3	non_indicated
hCT28758.2	BN	GRAMD3	non_indicated
hCT28758.2	BN	TLR4	non_indicated
hCT28758.2	BN	HNMT	non_indicated
HSS00085488	BN	TLL2	non_indicated
HSS00085488	BN	HSS00011372	non_indicated
PCGF2	BN	CACNA1G	non_indicated
HSS00264781	BN	Contig6383_RC	non_indicated
HSS00264781	BN	AL110203	non_indicated
HSS00264781	BN	HSS00305875	non_indicated
HSS00264781	BN	AK091571	non_indicated
AK090694	BN	SDPR	non_indicated
AK090694	BN	BTNL9	non_indicated
AK090694	BN	ZNF366	non_indicated
TATDN3	BN	TCAP	non_indicated
TATDN3	BN	LRRC40	non_indicated
TATDN3	BN	AGTPBP1	non_indicated
TATDN3	BN	BTNL9	non_indicated
TATDN3	BN	TMEM128	non_indicated
TATDN3	BN	NM_138476	non_indicated
HSS00248228	BN	SHANK2	non_indicated
HSS00248228	BN	PGM2L1	non_indicated
hCT2251845	BN	NUP50	non_indicated
HSS00001370	BN	ZNF451	non_indicated
hCT32705.2	BN	HSS00209316	non_indicated
AK024979	BN	AK023947	non_indicated
AL049987	BN	NM_006780	non_indicated
AL049987	BN	AW385677	non_indicated
AK094270	BN	GRB7	non_indicated
XM_211704	BN	Contig11604_RC	non_indicated
XM_211704	BN	AL133568	non_indicated
HSS00126613	BN	NM_032623	non_indicated
HSS00126613	BN	AL133627	non_indicated
AF143324	BN	DNAJC6	non_indicated
AF143324	BN	MCAT	non_indicated
AF143324	BN	KLK6	non_indicated
OR5H14	BN	XM_066394	non_indicated
AK092249	BN	NPC1L1	non_indicated
AK092249	BN	HSS00126613	non_indicated
AF035297	BN	Contig10387_RC	non_indicated
AF035297	BN	HSS00058128	non_indicated
AF035297	BN	HSS00178529	non_indicated
HSS00040802	BN	AK098828	non_indicated
SH3TC2	BN	AK022016	non_indicated
PCID2	BN	Contig36385_RC	non_indicated
PCID2	BN	HSPA12A	non_indicated
PCID2	BN	RORA	non_indicated
PCID2	BN	HSS00303405	non_indicated
RNPC3	BN	NM_144610	non_indicated
hCT1764595.2	BN	LTBR	non_indicated
hCT1764595.2	BN	ENST00000285338	non_indicated
hCT1764595.2	BN	STAB1	non_indicated
hCT1764595.2	BN	NM_175884	non_indicated
hCT1764595.2	BN	IL1RN	non_indicated
hCT1764595.2	BN	TNFAIP3	non_indicated
AL049355	BN	CSNK2A1	non_indicated
AL049355	BN	MAS1L	non_indicated
AL049355	BN	HSS00087976	non_indicated
AF143866	BN	KIF14	non_indicated
hCT2285108	BN	C20orf149	non_indicated
hCT2285108	BN	INTU	non_indicated
hCT2285108	BN	hCT1644717.2	non_indicated
hCT2285108	BN	AB046420	non_indicated
HSS00348353	BN	KCNK9	non_indicated
HSS00178724	BN	PDLIM7	non_indicated
HSS00178724	BN	hCT16752.3	non_indicated
C16orf58	BN	Contig36059_RC	non_indicated
C16orf58	BN	TMEM112	non_indicated
AK090595	BN	BC017209	non_indicated
AK090595	BN	AL713724	non_indicated
hCT1643789.2	BN	NM_174924	non_indicated
hCT1642584.2	BN	MYBPC1	non_indicated
HSS00046505	BN	CYP4F2	non_indicated
HSS00046505	BN	RP11-162I21.1	non_indicated
HSS00046127	BN	AL117559	non_indicated
HSS00008035	BN	AK056011	non_indicated
HSS00008035	BN	AL353951	non_indicated
HSS00049192	BN	MLLT7	non_indicated
HSS00049192	BN	AK021746	non_indicated
HSS00049192	BN	HECTD2	non_indicated
HSS00049192	BN	hCT1833306.1	non_indicated
C10orf104	BN	ZNF417	non_indicated
C10orf104	BN	NUMA1	non_indicated
HSS00090175	BN	Contig45091_RC	non_indicated
AK000176	BN	HSS00180999	non_indicated
XM_210438	BN	AF069136	non_indicated
AL833074	BN	AF090888	non_indicated
hCT2255778	BN	RSE_00000613195	non_indicated
hCT2255778	BN	ACTB	non_indicated
AF090888	BN	BC040657	non_indicated
DOCK4	BN	Contig43664_RC	non_indicated
DOCK4	BN	AF085871	non_indicated
XM_210610	BN	HRSP12	non_indicated
hCT1833769.2	BN	HSS00040802	non_indicated
AK023572	BN	ENG	non_indicated
AF143876	BN	HSS00217042	non_indicated
HSS00292164	BN	PON3	non_indicated
hCT1771447.1	BN	HSS00009018	non_indicated
hCT1771447.1	BN	HSS00051207	non_indicated
hCT1771447.1	BN	BC035629	non_indicated
AK094519	BN	Contig24308_RC	non_indicated
AK094519	BN	AL080065	non_indicated
AK094519	BN	tcag7.216	non_indicated
AK094519	BN	ABCA10	non_indicated
AK094519	BN	AK054988	non_indicated
AK094519	BN	BC036638	non_indicated
AK094519	BN	CYP2E1	non_indicated
hCT1825787.2	BN	HSP90AB6P	non_indicated
hCT1825787.2	BN	AK092127	non_indicated
CUL2	BN	SCGB3A2	non_indicated
HSS00335235	BN	ATP8A2	non_indicated
HSS00335235	BN	AJ227908	non_indicated
HSS00335235	BN	UBXD3	non_indicated
AL833543	BN	PLA1A	non_indicated
HSS00405184	BN	PDE4C	non_indicated
AK095163	BN	RSE_00000729974	non_indicated
AK095163	BN	C1orf175	non_indicated
AK095163	BN	EGF	non_indicated
AK095163	BN	SLC5A3	non_indicated
AK095163	BN	HSS00085435	non_indicated
AL360255	BN	GOT2	non_indicated
XM_166897	BN	NR1I3	non_indicated
XM_166897	BN	XM_210345	non_indicated
hCT2265402	BN	Contig28953_RC	non_indicated
hCT2265402	BN	TRIM48	non_indicated
XM_210492	BN	AF074993	non_indicated
XM_210492	BN	ATP11C	non_indicated
XM_210492	BN	HSS00123891	non_indicated
XM_210492	BN	XM_169372	non_indicated
XM_210492	BN	hCT2270530	non_indicated
hCT2328745	BN	MAD2L1	non_indicated
AK023774	BN	Contig41363_RC	non_indicated
AK023774	BN	AK091825	non_indicated
AK023774	BN	AB046420	non_indicated
HSS00137371	BN	C10orf107	non_indicated
HSS00137371	BN	NANOG	non_indicated
hCT2271362	BN	AF085923	non_indicated
hCT2271362	BN	hCT2294492	non_indicated
HSS00232196	BN	HSS00114082	non_indicated
HSS00232196	BN	AK091662	non_indicated
HSS00209316	BN	OLFM2	non_indicated
AF147321	BN	S100A10	non_indicated
AF147321	BN	EMILIN1	non_indicated
AF147321	BN	CLCF1	non_indicated
AF147321	BN	BGN	non_indicated
BC035072	BN	STEAP4	non_indicated
AF143880	BN	JUN	non_indicated
AF143880	BN	LRRIQ1	non_indicated
XM_115036	BN	CAMK4	non_indicated
XM_115036	BN	UBE2T	non_indicated
XM_115036	BN	hCT1829182.2	non_indicated
AL833050	BN	Contig39226_RC	non_indicated
AL833050	BN	AK021509	non_indicated
AL833050	BN	AL713630	non_indicated
AL833050	BN	AK055146	non_indicated
AL833050	BN	AL832101	non_indicated
AL833050	BN	HSS00023265	non_indicated
HSS00004048	BN	IGSF4	non_indicated
HSS00004048	BN	AF339810	non_indicated
AL833334	BN	BCAR3	non_indicated
hCT1833306.1	BN	ACTG1	non_indicated
hCT1833306.1	BN	SMAD3	non_indicated
hCT1833306.1	BN	HSD17B8	non_indicated
HSS00090501	BN	SEZ6	non_indicated
STXBP5L	BN	Contig47895_RC	non_indicated
STXBP5L	BN	R3HDM1	non_indicated
STXBP5L	BN	WNT10B	non_indicated
STXBP5L	BN	SATL1	non_indicated
STXBP5L	BN	UNC5D	non_indicated
STXBP5L	BN	ZNF215	non_indicated
STXBP5L	BN	FAM26C	non_indicated
STXBP5L	BN	NM_207451	non_indicated
AK022204	BN	Contig13981_RC	non_indicated
AK022204	BN	Contig37202_RC	non_indicated
AK022204	BN	AK021932	non_indicated
AK022204	BN	AK022086	non_indicated
AK022204	BN	AF075045	non_indicated
AK022204	BN	AF085888	non_indicated
AK022204	BN	AF086551	non_indicated
HSS00138924	BN	AVIL	non_indicated
HSS00138924	BN	AK074181	non_indicated
hCT32310.2	BN	hCT1783331.1	non_indicated
BC006563	BN	C8orf16	non_indicated
HSS00084775	BN	Contig33979_RC	non_indicated
HSS00084775	BN	PXDNL	non_indicated
HSS00084775	BN	FOXJ1	non_indicated
HSS00084775	BN	NM_024846	non_indicated
HSS00084775	BN	SRGAP1	non_indicated
COMMD7	BN	XM_209625	non_indicated
COMMD7	BN	SULT1A4	non_indicated
COMMD7	BN	HSS00264916	non_indicated
COMMD7	BN	HSS00143407	non_indicated
COMMD7	BN	MEIS3P1	non_indicated
BC020911	BN	RP4-747L4.3	non_indicated
BC020911	BN	HSS00131287	non_indicated
BC020911	BN	AF085958	non_indicated
HSS00264296	BN	HSS00090564	non_indicated
HSS00264296	BN	hCT27989.2	non_indicated
HSS00264296	BN	HSS00136419	non_indicated
AL831861	BN	AK057974	non_indicated
AL831861	BN	HSS00173586	non_indicated
AL831861	BN	AK025799	non_indicated
HSS00024711	BN	PXDNL	non_indicated
HSS00299206	BN	HSS00012308	non_indicated
XM_101859	BN	XM_116938	non_indicated
XM_101859	BN	OR10P1	non_indicated
XM_101859	BN	HSS00164256	non_indicated
HSS00212150	BN	PLAC2	non_indicated
HSS00212150	BN	LUZP1	non_indicated
HSS00212150	BN	Contig46007	non_indicated
HSS00212150	BN	PPP1R14A	non_indicated
HSS00212150	BN	S100A16	non_indicated
HSS00212150	BN	SLC35F3	non_indicated
HSS00212150	BN	ASPHD2	non_indicated
HSS00212150	BN	NUP50	non_indicated
HSS00225998	BN	ACRC	non_indicated
HSS00225998	BN	CHRDL2	non_indicated
HSS00225998	BN	hCT1960490.1	non_indicated
AK022033	BN	AK022043	non_indicated
AK022033	BN	AK021493	non_indicated
AK022033	BN	HSS00094685	non_indicated
hCT1954035.1	BN	MCM7	non_indicated
AK055229	BN	GLCCI1	non_indicated
AK055229	BN	AL109678	non_indicated
HSS00142930	BN	Contig28383_RC	non_indicated
HSS00142930	BN	ARHGEF10	non_indicated
HSS00142930	BN	Contig38790_RC	non_indicated
HSS00142930	BN	AK027219	non_indicated
HSS00142930	BN	NM_024796	non_indicated
AK091917	BN	ECEL1P2	non_indicated
AL832615	BN	DSC1	non_indicated
hCT1782866.2	BN	ANKRD39	non_indicated
hCT1782866.2	BN	BC040975	non_indicated
HSS00093010	BN	FGF9	non_indicated
HSS00093010	BN	ZFP3	non_indicated
HSS00093010	BN	hCT2321185	non_indicated
HSS00093010	BN	AY077697	non_indicated
L31955	BN	Contig9524_RC	non_indicated
L31955	BN	LMCD1	non_indicated
L31955	BN	BC022493	non_indicated
XM_065366	BN	Contig9714_RC	non_indicated
XM_065366	BN	NM_022741	non_indicated
XM_065366	BN	BC014174	non_indicated
HSS00171995	BN	KHDRBS2	non_indicated
BC040287	BN	TDRD5	non_indicated
BC040287	BN	LEPROTL1	non_indicated
XM_210641	BN	XM_066522	non_indicated
XM_210641	BN	AA082669	non_indicated
XM_068803	BN	Contig38604_RC	non_indicated
XM_068803	BN	ACCN4	non_indicated
XM_068803	BN	RSE_00000397169	non_indicated
XM_068803	BN	OGFOD2	non_indicated
XM_068803	BN	VN1R4	non_indicated
XM_068803	BN	GRM2	non_indicated
XM_068803	BN	ITGA2	non_indicated
XM_068803	BN	AK056610	non_indicated
XM_068803	BN	HSS00211180	non_indicated
AK092482	BN	WDR41	non_indicated
BC039411	BN	AF088015	non_indicated
BC039411	BN	DACH1	non_indicated
BC039411	BN	LRRN3	non_indicated
AF090096	BN	ADD2	non_indicated
hCT1769498.2	BN	GABRE	non_indicated
AK022848	BN	Contig31018_RC	non_indicated
hCT2283962	BN	Contig24252_RC	non_indicated
BC040678	BN	AK095779	non_indicated
AL833045	BN	Contig35608_RC	non_indicated
AL833045	BN	AF131772	non_indicated
AL833045	BN	DNAJB14	non_indicated
AL833045	BN	MAMDC1	non_indicated
AL833045	BN	GABRB3	non_indicated
AL833045	BN	AL831867	non_indicated
AL833045	BN	HSS00131072	non_indicated
AL833045	BN	HSS00058866	non_indicated
AL833045	BN	HSS00182221	non_indicated
hCT2316255	BN	ANK2	non_indicated
hCT2316255	BN	PITPNB	non_indicated
hCT2316255	BN	EXOC5	non_indicated
hCT2316255	BN	LIN7C	non_indicated
hCT2316255	BN	FEM1C	non_indicated
hCT2316255	BN	XM_210231	non_indicated
AF041410	BN	MATN3	non_indicated
HSS00289302	BN	Contig35607_RC	non_indicated
HSS00289302	BN	C4orf19	non_indicated
AF085923	BN	MCART1	non_indicated
AF085923	BN	HOXC13	non_indicated
AK094521	BN	EPDR1	non_indicated
FAM27L	BN	PKP4	non_indicated
FAM27L	BN	MBP	non_indicated
FAM27L	BN	TP53INP2	non_indicated
PPP1R3F	BN	KIAA1509	non_indicated
PPP1R3F	BN	SLC26A6	non_indicated
BC016780	BN	CENPM	non_indicated
HSS00178529	BN	Contig10387_RC	non_indicated
HSS00178529	BN	HSS00009365	non_indicated
HSS00178529	BN	DND1	non_indicated
HSS00293550	BN	CLTA	non_indicated
HSS00130473	BN	Contig37946_RC	non_indicated
HSS00130473	BN	Contig26189_RC	non_indicated
hCT2271356	BN	MDK	non_indicated
HSS00330149	BN	FOXG1B	non_indicated
HSS00330149	BN	BCL11B	non_indicated
HSS00330149	BN	ANKRD43	non_indicated
HSS00330149	BN	AK021689	non_indicated
HSS00330149	BN	HSS00212150	non_indicated
SOHLH1	BN	CACNA1A	non_indicated
AL117426	BN	HSS00136419	non_indicated
HERC2P4	BN	Contig29822_RC	non_indicated
HERC2P4	BN	ENST00000298100	non_indicated
HERC2P4	BN	AMAC1	non_indicated
HERC2P4	BN	C21orf81	non_indicated
HERC2P4	BN	UGT2B10	non_indicated
HERC2P4	BN	C17orf78	non_indicated
HERC2P4	BN	MMP21	non_indicated
HERC2P4	BN	hCT2271362	non_indicated
HERC2P4	BN	AK093362	non_indicated
HERC2P4	BN	BC039393	non_indicated
HERC2P4	BN	FOXD4L3	non_indicated
BC037932	BN	Contig65459_RC	non_indicated
BC037932	BN	LGR5	non_indicated
BC037932	BN	AK094909	non_indicated
HSS00051650	BN	ZNF417	non_indicated
PLAC9	BN	CCL19	non_indicated
PLAC9	BN	FBLN2	non_indicated
AK054975	BN	AL117636	non_indicated
AK054975	BN	CHGB	non_indicated
AK054975	BN	RP11-11C5.2	non_indicated
AK054975	BN	C13orf1	non_indicated
AK022016	BN	VRK2	non_indicated
DGAT2L3	BN	MRGPRG	non_indicated
DGAT2L3	BN	NM_001001690	non_indicated
hCT2259317	BN	C15orf21	non_indicated
hCT2259317	BN	hCT2285108	non_indicated
hCT2259317	BN	hCT1955971	non_indicated
hCT2276638	BN	NDUFC2	non_indicated
AK095178	BN	AK091667	non_indicated
HSS00051207	BN	AK095655	non_indicated
BC022384	BN	CYorf15B	non_indicated
HSS00063413	BN	SLC23A2	non_indicated
HSS00063413	BN	ENPP5	non_indicated
HSS00063413	BN	PRR6	non_indicated
HSS00063413	BN	hCT1849228.1	non_indicated
HSS00063413	BN	AK001551	non_indicated
XM_211349	BN	RPH3AL	non_indicated
HSS00006554	BN	FBXW7	non_indicated
AK023312	BN	NAT6	non_indicated
ANXA2P2	BN	S100A10	non_indicated
ANXA2P2	BN	FER1L3	non_indicated
ANXA2P2	BN	ANXA2	non_indicated
ANXA2P2	BN	DCN	non_indicated
ANXA2P2	BN	C1orf54	non_indicated
ANXA2P2	BN	PDLIM1	non_indicated
ANXA2P2	BN	hCT29355.3	non_indicated
FTHP1	BN	FTH1	non_indicated
hCT1838320.1	BN	Contig33077	non_indicated
hCT1838320.1	BN	NM_174888	non_indicated
hCT1838320.1	BN	BC022881	non_indicated
hCT1970992.1	BN	PKD1L2	non_indicated
HSS00006239	BN	AK093202	non_indicated
HSS00006239	BN	TNFRSF10D	non_indicated
HSS00057871	BN	GPR68	non_indicated
HSS00057871	BN	CAPS	non_indicated
HSS00057871	BN	NXPH2	non_indicated
XM_212535	BN	Contig23881_RC	non_indicated
XM_212535	BN	AL512701	non_indicated
HSS00087976	BN	NM_017884	non_indicated
HSS00087976	BN	DTX3L	non_indicated
AK091086	BN	HSS00085488	non_indicated
AK026079	BN	C22orf34	non_indicated
YES1	BN	KTN1	non_indicated
hCT2289034	BN	PTMAP7	non_indicated
HSS00051681	BN	Contig35522_RC	non_indicated
HSS00051681	BN	HSS00178988	non_indicated
C10orf114	BN	AL833334	non_indicated
C10orf114	BN	COL5A3	non_indicated
hCT29355.3	BN	RSE_00000602448	non_indicated
hCT29355.3	BN	SLC16A4	non_indicated
hCT29355.3	BN	AEBP1	non_indicated
hCT29355.3	BN	VIM	non_indicated
hCT29355.3	BN	MXRA8	non_indicated
hCT29355.3	BN	CYBRD1	non_indicated
hCT29355.3	BN	NPNT	non_indicated
hCT29355.3	BN	RNASE4	non_indicated
HES5	BN	ACY3	non_indicated
HES5	BN	CSPG5	non_indicated
AK091686	BN	MYOM2	non_indicated
AK091686	BN	PHLPPL	non_indicated
AK091686	BN	NDUFA5	non_indicated
AK091686	BN	AK021985	non_indicated
AK091686	BN	CARD8	non_indicated
AK091686	BN	C19orf30	non_indicated
AK091686	BN	C1orf96	non_indicated
AK091686	BN	OTOS	non_indicated
AK091686	BN	AK094519	non_indicated
AK091686	BN	AK092482	non_indicated
AK091686	BN	HCG22	non_indicated
AK091686	BN	AK091357	non_indicated
AK091686	BN	XKR9	non_indicated
AL831879	BN	hCT1957935.1	non_indicated
HSS00252834	BN	CD84	non_indicated
hCT1641552.2	BN	C1orf102	non_indicated
HSS00031488	BN	ENST00000290053	non_indicated
HSS00031488	BN	PTPRV	non_indicated
hCT1971305.1	BN	Contig44890_RC	non_indicated
hCT1971305.1	BN	Contig48653_RC	non_indicated
hCT1821338.2	BN	AK026778	non_indicated
hCT2279578	BN	Contig23423_RC	non_indicated
hCT2279578	BN	PBX1	non_indicated
RP11-506K6.3	BN	KCNQ1OT1	non_indicated
RP11-506K6.3	BN	BC033548	non_indicated
AL110203	BN	BC006563	non_indicated
AK057910	BN	KCNJ3	non_indicated
XM_060828	BN	PSMD8	non_indicated
XM_060828	BN	XM_067020	non_indicated
HSS00009365	BN	Contig15012_RC	non_indicated
HSS00009365	BN	AF088058	non_indicated
HSS00126797	BN	ROPN1L	non_indicated
HSS00126797	BN	hCT2283221	non_indicated
HSS00126797	BN	BC006127	non_indicated
AK056249	BN	SFRP5	non_indicated
AK095544	BN	FREM3	non_indicated
AK095544	BN	F7	non_indicated
XM_116196	BN	TMEM95	non_indicated
hCT2284819	BN	LDOC1	non_indicated
hCT2284819	BN	ITGB1	non_indicated
hCT2284819	BN	C6orf145	non_indicated
hCT2284819	BN	EEF1A1	non_indicated
hCT1970811	BN	Contig36421_RC	non_indicated
hCT1970811	BN	TNS3	non_indicated
AK023793	BN	JAG1	non_indicated
AK092472	BN	APOLD1	non_indicated
AK092472	BN	FLT1	non_indicated
AK092472	BN	SOX7	non_indicated
hCT1642476.3	BN	Contig65227	non_indicated
hCT1642476.3	BN	ENST00000282683	non_indicated
AK097571	BN	Contig50272_RC	non_indicated
AK097571	BN	CHML	non_indicated
AK097571	BN	BCL11A	non_indicated
BC035064	BN	BC040181	non_indicated
hCT201420.3	BN	CCR6	non_indicated
hCT201420.3	BN	AL832696	non_indicated
HSS00004092	BN	APOBEC3G	non_indicated
HSS00004092	BN	AL360257	non_indicated
HSS00004092	BN	ZNF451	non_indicated
HSS00004092	BN	HSS00225494	non_indicated
BC040537	BN	MYOM1	non_indicated
ANKRD19	BN	EIF3S3	non_indicated
ANKRD19	BN	BSPRY	non_indicated
XM_212511	BN	HSS00020843	non_indicated
AL049991	BN	Contig20953_RC	non_indicated
AL049991	BN	AK023883	non_indicated
AL049991	BN	NFAT5	non_indicated
AL049991	BN	AL832820	non_indicated
AL049991	BN	HSS00123916	non_indicated
hCT1640040.3	BN	ARHGAP19	non_indicated
BC039519	BN	CCDC19	non_indicated
BC039519	BN	SLC22A4	non_indicated
HSS00001365	BN	NM_014445	non_indicated
HSS00001365	BN	AF086375	non_indicated
AF218021	BN	RAD54L	non_indicated
AF218021	BN	C10orf107	non_indicated
AF218021	BN	WFIKKN1	non_indicated
AF218021	BN	SLC26A1	non_indicated
OR4K17	BN	AL133089	non_indicated
OR4K17	BN	LCN9	non_indicated
OR4K17	BN	KIF26B	non_indicated
OR4K17	BN	ENST00000289853	non_indicated
OR4K17	BN	RP11-45J16.2	non_indicated
OR4K17	BN	IFNA2	non_indicated
OR4K17	BN	FIGLA	non_indicated
OR4K17	BN	hCT29541.2	non_indicated
OR4K17	BN	HSS00183722	non_indicated
OR4K17	BN	OR56B4	non_indicated
OR4K17	BN	HSS00291960	non_indicated
OR4K17	BN	PRAMEF10	non_indicated
HSS00016386	BN	AL050168	non_indicated
D16584	BN	ENST00000286249	non_indicated
D16584	BN	CTCFL	non_indicated
D16584	BN	GRM2	non_indicated
HSS00209267	BN	PSKH2	non_indicated
HSS00209267	BN	IGKV1D-8	non_indicated
AK026784	BN	ITGBL1	non_indicated
HSS00001972	BN	HSS00261661	non_indicated
HSS00001972	BN	GUSBP1	non_indicated
hCT1829182.2	BN	ENST00000250621	non_indicated
BC039383	BN	XM_067085	non_indicated
BC039383	BN	hCT2316252	non_indicated
BC037800	BN	GLS	non_indicated
hCT2321185	BN	PTPRE	non_indicated
hCT2321185	BN	AL049353	non_indicated
hCT2321185	BN	AK022033	non_indicated
hCT2321185	BN	HSS00143488	non_indicated
hCT1951519.1	BN	PMP2	non_indicated
hCT1951519.1	BN	KAL1	non_indicated
AF511647	BN	DHX34	non_indicated
AF511647	BN	SLC26A1	non_indicated
HSS00105008	BN	C8orf16	non_indicated
hCT23582.2	BN	ENST00000259550	non_indicated
hCT23582.2	BN	hCT11784.3	non_indicated
BC012900	BN	DUSP4	non_indicated
HSS00046440	BN	PRKX	non_indicated
